Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,"Kleon, Austin",,"=""0761169253""","=""9780761169253""",5,3.96,Workman Publishing Company,Paperback,160,2012,2012,,2022/02/28,,,read,,,,1,0
40591670,I Will Teach You to Be Rich: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works,Ramit Sethi,"Sethi, Ramit",,"=""1523505745""","=""9781523505746""",0,4.20,Workman Publishing Company,Paperback,352,2019,2009,,2022/02/24,,,read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",0,4.17,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2022/02/24,,,read,,,,1,0
4894,Who Moved My Cheese?,Spencer Johnson,"Johnson, Spencer",Kenneth H. Blanchard,"=""0091883768""","=""9780091883768""",0,3.87,Vermilion,Hardcover,98,2002,1998,,2022/02/24,,,read,,,,1,0
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",0,4.13,Random House,Hardcover,375,2012,2012,,2022/02/24,,,read,,,,1,0
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",0,4.16,Grand Central Publishing,Hardcover,296,2016,2016,,2022/02/24,,,read,,,,1,0
335864,The Practicing Mind: Bringing Discipline and Focus into Your Life,Thomas M. Sterner,"Sterner, Thomas M.",,"=""0977657205""","=""9780977657209""",0,3.96,Mountain Sage,Paperback,170,2006,2006,,2022/02/24,,,read,,,,1,0
13525945,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,"=""1455509108""","=""9781455509102""",0,4.07,Business Plus,Kindle Edition,288,2012,2012,,2022/02/24,,,read,,,,1,0
13589182,Mastery,Robert Greene,"Greene, Robert",,"=""0670024961""","=""9780670024964""",0,4.26,Viking,Hardcover,318,2012,2012,,2022/02/24,,,read,,,,1,0
27036528,Ego Is the Enemy,Ryan Holiday,"Holiday, Ryan",,"=""1591847818""","=""9781591847816""",0,4.13,Portfolio,Hardcover,226,2016,2016,,2022/02/24,,,read,,,,1,0
4865,How to Win Friends & Influence People,Dale Carnegie,"Carnegie, Dale",,"=""""","=""""",0,4.22,Gallery Books,Paperback,288,1998,1936,,2022/02/24,,,read,,,,1,0
26082188,"The Dispatcher (The Dispatcher, #1)",John Scalzi,"Scalzi, John",Zachary Quinto,"=""""","=""""",4,3.98,Audible Studios,Audiobook,3,2016,2016,,2022/02/22,,,read,,,,1,0
9647532,"Fuzzy Nation (Fuzzy Sapiens, #7)",John Scalzi,"Scalzi, John",,"=""0765328542""","=""9780765328540""",4,4.15,Tor Books,Hardcover,303,2011,2011,,2022/02/22,,,read,,,,1,0
13055592,Redshirts,John Scalzi,"Scalzi, John",,"=""0765316994""","=""9780765316998""",4,3.87,Tor Books,ebook,320,2012,2012,,2022/02/22,,,read,,,,1,0
13131706,"The Redeemer (Harry Hole, #6)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""0307595854""","=""9780307595850""",4,4.09,Knopf,Hardcover,397,2013,2005,,2014/10/02,,,read,,,,1,0
2102600,"Zoe's Tale (Old Man's War, #4)",John Scalzi,"Scalzi, John",,"=""0765316986""","=""9780765316981""",0,3.78,Tor Books,Hardcover,335,2008,2008,,2022/02/11,,,read,,,,1,0
15698479,"The Human Division (Old Man's War, #5)",John Scalzi,"Scalzi, John",,"=""0765333511""","=""9780765333513""",0,4.09,Tor Books,Hardcover,431,2013,2013,,2022/02/11,,,read,,,,1,0
88071,"The Last Colony (Old Man's War, #3)",John Scalzi,"Scalzi, John",,"=""0765316978""","=""9780765316974""",0,4.11,Tor Books,Hardcover,320,2007,2007,,2022/02/11,,,read,,,,1,0
239399,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,"Scalzi, John",,"=""0765354063""","=""9780765354068""",0,4.12,Tom Doherty Associates,Mass Market Paperback,343,2007,2006,,2022/02/11,,,read,,,,1,0
36510196,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""""","=""""",0,4.23,Tor Books,Kindle Edition,318,2007,2005,,2022/02/11,,,read,,,,1,0
57198295,"Innate Magic (The Marrowbone Spells, #1)",Shannon Fay,"Fay, Shannon",,"=""1542032032""","=""9781542032032""",4,3.66,47North,Paperback,373,2021,2021,,2022/01/16,,,read,,,,1,0
58465495,"Evershore (Skyward, #2.3)",Brandon Sanderson,"Sanderson, Brandon",Janci Patterson,"=""""","=""9780593566633""",4,4.34,Delacorte Press,ebook,234,2021,2021,,2022/01/15,,,read,,,,1,0
57903879,"ReDawn (Skyward, #2.2)",Brandon Sanderson,"Sanderson, Brandon",Janci Patterson,"=""0593566629""","=""9780593566626""",4,4.16,Delacorte Press,ebook,229,2021,2021,,2022/01/15,,,read,,,,1,0
57903876,"Sunreach (Skyward, #2.1)",Brandon Sanderson,"Sanderson, Brandon",Janci Patterson,"=""0593566610""","=""9780593566619""",4,4.16,Delacorte Press,ebook,208,2021,2021,,2022/01/15,,,read,,,,1,0
57571215,"Cytonic (Skyward, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0399555854""","=""9780399555855""",4,4.05,Delacorte Press,Hardcover,415,2021,2021,,2022/01/15,,,read,,,,1,0
42769202,"Starsight (Skyward, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""1473217903""","=""9781473217904""",4,4.34,Orion Publishing Co,Paperback,461,2019,2019,,2022/01/15,,,read,,,,1,0
36642458,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""1473217857""","=""9781473217850""",4,4.46,Gollancz,Hardcover,513,2018,2018,,2022/01/15,,,read,,,,1,0
54980905,Safecracker: A Chronicle of the Coolest Job in the World,Dave McOmie,"McOmie, Dave",,"=""1493058517""","=""9781493058518""",4,4.02,Lyons Press,Hardcover,248,2021,,,2022/01/14,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",4,4.20,New American Library,Mass Market Paperback,328,1950,1948,,2011/10/27,,,read,,,,1,0
52190991,"Any Way the Wind Blows (Simon Snow, #3)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250254337""","=""9781250254337""",3,4.10,Wednesday Books,Hardcover,579,2021,2021,,2022/01/14,,,read,,,,1,0
44017627,"Wayward Son (Simon Snow, #2)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250146070""","=""9781250146076""",3,3.90,Wednesday Books,Hardcover,356,2019,2019,,2022/01/14,,,read,,,,1,0
32768522,"Carry On (Simon Snow, #1)",Rainbow Rowell,"Rowell, Rainbow",,"=""1250135028""","=""9781250135025""",4,4.16,Wednesday Books,Paperback,528,2017,2015,,2022/01/14,,,read,,,,1,0
52737899,"Would You Rather Game Book: For Kids 6-12 Years Old: The Book of Silly Scenarios, Challenging Choices, and Hilarious Situations the Whole Family Will Love (Game Book Gift Ideas)",Riddleland,"Riddleland, Riddleland",,"=""""","=""""",2,4.10,,Kindle Edition,114,2019,,2020/11/20,2020/11/20,,,read,,,,1,0
40207839,"The Eighth Sister (Charles Jenkins, #1)",Robert Dugoni,"Dugoni, Robert",,"=""1503958302""","=""9781503958302""",4,4.22,Thomas & Mercer,Kindle Edition,479,2019,2019,2019/04/19,2019/04/19,,,read,,,,1,0
684471,Holding Up a Mirror: How Civilizations Decline,Anne Glyn-Jones,"Glyn-Jones, Anne",,"=""0907845606""","=""9780907845607""",2,3.80,Imprint Academic (Ips),Paperback,652,1996,1996,,2015/11/30,,,read,,,,1,0
3221194,True prayer: An introduction to Christian spirituality,Kenneth Leech,"Leech, Kenneth",,"=""0859692558""","=""9780859692557""",4,4.08,Sheldon Press,Paperback,202,1980,1980,,2015/11/30,,,read,,,,1,0
12391223,Five Practices for Orchestrating Productive Mathematics Discussions,Margaret Schwan Smith,"Smith, Margaret Schwan",Mary Kay Stein,"=""1452202907""","=""9781452202907""",5,4.21,National Council of Teachers of Mathematics,Paperback,104,2011,2011,,2015/11/30,,,read,,,,1,0
9167158,"Start Small, Stay Small: A Developer's Guide to Launching a Startup",Rob Walling,"Walling, Rob",Mike Taber,"=""""","=""9798987746530""",4,3.95,,Kindle Edition,214,,2010,2018/10/23,2018/10/23,,,read,,,,1,0
21847844,Tigerman,Nick Harkaway,"Harkaway, Nick",,"=""""","=""""",5,3.93,Cornerstone Digital,Kindle Edition,355,2014,2014,2018/10/11,2018/10/11,,,read,,,,1,0
41196941,Camper Van Life: How to enjoy campervan road trips in style and be free at last.,Daniel and Rebekah Lopez-Ferreiro,"Lopez-Ferreiro, Daniel and Rebekah",,"=""1999627202""","=""9781999627201""",4,3.75,Sussex Campervans Ltd,Kindle Edition,253,2018,,2018/08/18,2018/08/18,,,read,,,,1,0
1183653,Reflective Teaching: Effective and Evidence-Informed Professional Practice,Andrew Pollard,"Pollard, Andrew","Janet Collins, Neil Simco, Sue Swaffield, Jo Warin, Paul Warwick","=""0826451179""","=""9780826451170""",3,3.61,Continuum Intl Pub Group,Paperback,,2002,2002,,2015/11/30,,,read,,,,1,0
31212350,The Conversation Code: How to Upgrade Your Social Skills and Your Life,Gregory Peart,"Peart, Gregory",,"=""0989890430""","=""9780989890434""",3,3.78,Aurelius Books,Kindle Edition,413,2016,,2017/12/31,2017/12/31,,,read,,,,1,0
35674293,"The Complete Software Developer's Career Guide: How to Learn Your Next Programming Language, Ace Your Programming Interview, and Land The Coding Job Of Your Dreams",John Sonmez,"Sonmez, John",,"=""0999081403""","=""9780999081402""",2,4.02,Simple Programmer,Kindle Edition,798,2017,2017,2017/12/16,2017/12/16,,,read,,,,1,0
28016492,"Time Siege (Time Salvager, #2)",Wesley Chu,"Chu, Wesley",,"=""1466856025""","=""9781466856028""",5,3.91,Tor Books,Kindle Edition,432,2016,2016,2017/11/11,2017/11/11,,,read,,,,1,0
143468,The Little Flowers of Saint Francis (Dover Thrift Editions: Religion),Thomas Okey,"Okey, Thomas",Francis of Assisi,"=""048643186X""","=""9780486431864""",4,4.00,Dover Publications,Paperback,176,2003,1476,,2015/11/30,,,read,,,,1,0
2392264,The Journey: A Guide Book for the Spiritual Life,Eugene H. Peterson,"Peterson, Eugene H.",,"=""0551029773""","=""9780551029774""",5,4.29,Marshall Pickering,Paperback,186,1995,1980,,2015/11/30,,,read,,,,1,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",5,4.44,Penguin Books,Paperback,601,2002,1952,,2015/11/30,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",4,4.02,Norton,Paperback,488,1986,1897,,2015/11/30,,,read,,,,1,0
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",5,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,,2015/11/30,,,read,,,,1,0
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",5,3.96,HarperCollins,Paperback,243,2008,1953,,2015/11/30,,,read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",4,4.05,Knopf Books for Young Readers,Paperback,704,2007,2005,,2015/11/30,,,read,,,,1,0
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",5,3.91,Scholastic Inc,Paperback,224,1995,1954,,2015/11/30,,,read,,,,1,0
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",5,4.11,Laurel Leaf,Mass Market Paperback,465,2003,2000,,2015/11/30,,,read,,,,1,0
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",5,4.01,HarperCollins Publishers,Paperback,288,2005,1956,,2015/11/30,,,read,,,,1,0
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",5,4.15,Alfred A. Knopf Books for Young Readers,Hardcover,326,1997,1997,,2015/11/30,,,read,,,,1,0
